Month,Station,Number of operated trains,Number of trains arriving on time,Punctuality
2019-12,TAMINES,3099,2781,89.73862536302033
2019-09,ETTERBEEK,8421,7673,91.11744448402803
2019-10,RIVAGE,1705,1418,83.16715542521995
2019-12,TOURCOING,413,398,96.3680387409201
2019-09,HALLE,10844,9632,88.82331243083733
2019-10,SINT-NIKLAAS,4615,4226,91.57096424702058
2019-12,VERVIERS-CENTRAL,2367,2212,93.45162653147445
2019-09,LEUVEN,11429,10211,89.34289964126346
2019-10,SPA-GERONSTERE,472,456,96.61016949152543
2019-12,VIRTON,378,350,92.5925925925926
2019-09,LICHTERVELDE,2736,2508,91.66666666666666
2019-10,VERVIERS-CENTRAL,2116,1872,88.468809073724
2019-12,VISE,363,234,64.46280991735537
2019-09,LIER,6002,5652,94.16861046317894
2019-10,WAREMME,1600,1354,84.625
2019-12,WALCOURT,471,448,95.1167728237792
2019-09,LUTTRE,1931,1707,88.39979285344381
2019-10,ZEEBRUGGE-STRAND,56,51,91.07142857142857
2019-12,WELKENRAEDT,1222,1111,90.91653027823241
2019-09,MECHELEN,13180,11810,89.60546282245826
2019-10,ZOTTEGEM,2865,2542,88.7260034904014
2019-12,ZEEBRUGGE-DORP,314,305,97.13375796178345
2019-09,MONCEAU-FORMATION,1,0,0.0
2019-11,ANS,3233,2425,75.00773275595422
2020-01,AALST,3856,3423,88.7707468879668
2019-09,POPERINGE,610,539,88.36065573770492
2019-11,ANTWERPEN-BERCHEM,11549,10007,86.64819464888734
2020-01,ARLON,1268,1147,90.45741324921136
2019-09,SAINT-GHISLAIN,2171,1983,91.3403961308153
2019-11,ATHUS,1845,1637,88.72628726287263
2020-01,ATH,2625,2335,88.95238095238095
2019-09,SCHELLEBELLE,4805,4272,88.90738813735692
2019-11,BERTRIX,714,580,81.23249299719888
2020-01,BERTRIX,806,733,90.94292803970222
2019-09,SINT-TRUIDEN,1151,1020,88.61859252823632
2019-11,BLANKENBERGE,549,500,91.07468123861567
2020-01,BRAINE-LE-COMTE,4766,4404,92.40453210239194
2019-09,SPA-GERONSTERE,423,408,96.45390070921985
2019-11,BRAINE-LE-COMTE,4181,3647,87.22793590050227
2020-01,BRUSSEL-NATIONAAL-LUCHTHAVEN,6642,6122,92.17103282143933
2019-09,VERVIERS-CENTRAL,1966,1710,86.97863682604272
2019-11,BRUGGE,4537,4143,91.31584747630593
2020-01,BRUSSEL-ZUID,27806,24311,87.43077033733726
2019-09,VILVOORDE,7950,7179,90.30188679245283
2019-11,BRUSSEL-LUXEMBURG,8182,6849,83.70813981911513
2020-01,DE PANNE,541,499,92.2365988909427
2019-09,Y.ANTOING,1250,1007,80.56
2019-11,BRUSSEL-NATIONAAL-LUCHTHAVEN,6156,5367,87.1832358674464
2020-01,DENDERLEEUW,6571,5931,90.26023436311064
2019-10,AALST,4350,3633,83.51724137931035
2019-11,DE PANNE,544,463,85.11029411764706
2020-01,DIEST,3447,3141,91.12271540469973
2019-10,ANTWERPEN-CENTRAAL,11015,9869,89.59600544711756
2019-11,DIEST,3103,2747,88.52723171124718
2020-01,DINANT,1219,1141,93.60131255127153
2019-10,ARLON,1250,1029,82.32000000000001
2019-11,ERQUELINNES,491,412,83.91038696537679
2020-01,EDINGEN,3963,3549,89.55336866010597
2019-10,ATH,2618,2297,87.73873185637892
2019-11,ETTERBEEK,8542,7301,85.47178646686959
2020-01,ERQUELINNES,501,389,77.64471057884231
2019-10,BLANKENBERGE,570,506,88.7719298245614
2019-11,FLEMALLE-HAUTE,3107,2593,83.45671065336337
2020-01,ESSEN,1290,1177,91.24031007751938
2019-10,BRAINE-LE-COMTE,4957,4426,89.28787573128909
2019-11,GENK,606,473,78.05280528052805
2020-01,GEMBLOUX,4131,3818,92.42314209634472
2019-10,BRUSSEL-ZUID,27718,23322,84.14026986074032
2019-11,GOUVY,334,220,65.86826347305389
2020-01,GERAARDSBERGEN,2656,2366,89.08132530120481
2019-10,BURST,1813,1647,90.84390512961942
2019-11,JEMELLE,1870,1441,77.05882352941177
2020-01,GLONS,897,824,91.86176142697882
2019-10,CHARLEROI-SUD,6193,5332,86.09720652349426
2019-11,LA LOUVIERE-CENTRE,2332,2123,91.0377358490566
2020-01,HALLE,11015,9744,88.46118928733546
2019-10,DENDERMONDE,3953,3574,90.41234505438908
2019-11,LANDEN,2689,2137,79.47192264782447
2020-01,KORTRIJK,4881,4574,93.71030526531449
2019-10,GEMBLOUX,4195,3549,84.60071513706794
2019-11,LEUVEN,11302,9558,84.5691028136613
2020-01,LA LOUVIERE-SUD,3961,3660,92.40090886139863
2019-10,GENK,634,503,79.33753943217665
2019-11,MARLOIE,2162,1429,66.09620721554117
2020-01,LEUVEN,11747,10680,90.91682982889249
2019-10,GOUVY,363,290,79.88980716253444
2019-11,NAMUR,6514,5299,81.34786613447959
2020-01,LIEGE-GUILLEMINS,8987,8069,89.7852453544008
2019-10,HALLE,11328,9775,86.29060734463276
2019-11,OTTIGNIES,5539,4472,80.73659505325871
2020-01,LIERS,2341,2182,93.20803075608714
2019-10,HASSELT,4400,3753,85.29545454545455
2019-11,SAINT-GHISLAIN,2077,1734,83.4857968223399
2020-01,MANAGE,531,482,90.77212806026365
2019-10,JEMELLE,2045,1730,84.59657701711491
2019-11,SCHELLEBELLE,4138,3753,90.69598840019333
2020-01,MARLOIE,2346,2160,92.07161125319693
2019-10,JEMEPPE-SUR-SAMBRE,2028,1486,73.27416173570019
2019-11,SINT-NIKLAAS,4413,4101,92.9299796057104
2020-01,MOL,1412,1316,93.20113314447592
2019-10,LA LOUVIERE-CENTRE,2328,2213,95.06013745704468
2019-11,TAMINES,3109,2603,83.72467031199743
2020-01,MONS,4533,4088,90.18310169865431
2019-10,LANDEN,3054,2609,85.42894564505566
2019-11,TOURCOING,418,403,96.41148325358851
2020-01,NAMUR,7084,6421,90.64088085827217
2019-10,LICHTERVELDE,3021,2744,90.83085071168487
2019-11,VIRTON,346,274,79.1907514450867
2020-01,OUDENAARDE,1833,1724,94.05346426623022
2019-10,LIERS,2370,1981,83.58649789029536
2019-11,WAREMME,1411,1037,73.49397590361446
2020-01,RIVAGE,1672,1584,94.73684210526315
2019-10,LOKEREN,4235,3858,91.09799291617473
2019-11,ZOTTEGEM,2652,2338,88.15987933634992
2020-01,RONSE,527,510,96.7741935483871
2019-10,LUTTRE,2112,1860,88.06818181818183
2019-12,AARSCHOT,3496,3209,91.79061784897024
2020-01,SAINT-GHISLAIN,2277,2065,90.68950373298199
2019-10,MECHELEN,13733,12080,87.96330008009903
2019-12,ANTWERPEN-CENTRAAL,10358,9375,90.50975091716548
2020-01,SCHELLEBELLE,4315,4025,93.279258400927
2019-10,MOL,1453,1299,89.40123881624226
2019-12,ATH,2369,2101,88.68720979316167
2020-01,SINT-NIKLAAS,4718,4498,95.33700720644342
2019-10,MONCEAU-FORMATION,2,0,0.0
2019-12,ATHUS,1873,1762,94.07367859049654
2020-01,SPA-GERONSTERE,486,472,97.11934156378601
2019-10,NAMUR,6226,5222,83.87407645358176
2019-12,BERTRIX,741,673,90.82321187584346
2020-01,TAMINES,3577,3219,89.99161308358961
2019-10,POPERINGE,629,558,88.71224165341812
2019-12,BINCHE,487,429,88.09034907597535
2020-01,Y.ANTOING,1215,942,77.53086419753087
2019-10,QUIEVRAIN,468,377,80.55555555555556
2019-12,BLANKENBERGE,539,484,89.79591836734694
2020-01,ZOTTEGEM,2859,2641,92.37495627841903
2019-10,RONSE,535,510,95.32710280373831
2019-12,BRAINE-L'ALLEUD,3873,3459,89.31061192873742
2020-02,ATH,2433,2101,86.35429510891903
2019-10,SAINT-GHISLAIN,2353,2101,89.29026774330642
2019-12,BRAINE-LE-COMTE,4306,3889,90.31583836507198
2020-02,BRAINE-L'ALLEUD,3740,3334,89.14438502673796
2019-10,SCHELLEBELLE,4999,4464,89.29785957191439
2019-12,BRUGGE,4502,4136,91.87027987561083
2020-02,BRUSSEL-NOORD,23466,20356,86.74678257905055
2019-10,TAMINES,2491,2027,81.372942593336
2019-12,BRUSSEL-ZUID,25527,21902,85.79934970815215
2020-02,BURST,1690,1551,91.77514792899409
2019-10,TOURCOING,433,415,95.84295612009238
2019-12,CHARLEROI-SUD,5756,5182,90.02779708130646
2020-02,DEINZE,3066,2750,89.69341161121983
2019-10,TURNHOUT,833,706,84.75390156062424
2019-12,DE PANNE,504,461,91.46825396825396
2020-02,DENDERMONDE,3690,3376,91.49051490514906
2019-10,VIRTON,420,381,90.71428571428571
2019-12,DEINZE,2886,2698,93.4857934857935
2020-02,DINANT,1284,1126,87.69470404984425
2019-10,VISE,500,377,75.4
2019-12,EEKLO,446,433,97.08520179372198
2020-02,EEKLO,453,436,96.24724061810154
2019-10,WELKENRAEDT,990,776,78.3838383838384
2019-12,FLEMALLE-HAUTE,3054,2661,87.13163064833006
2020-02,FLEMALLE-HAUTE,3166,2911,91.94567277321542
2019-11,ARLON,1155,872,75.4978354978355
2019-12,GENK,594,503,84.68013468013467
2020-02,GENK,578,488,84.42906574394463
2019-11,ATH,2453,2131,86.87321646962903
2019-12,GLONS,868,668,76.95852534562212
2020-02,GOUVY,347,324,93.37175792507205
2019-11,BILZEN,915,711,77.70491803278688
2019-12,GOUVY,330,281,85.15151515151516
2020-02,HASSELT,4128,3574,86.57945736434108
2019-11,BRAINE-L'ALLEUD,3863,3202,82.8889464147036
2019-12,HASSELT,4101,3538,86.27164106315533
2020-02,HUY,2618,2374,90.67990832696715
2019-11,BRUSSEL-CENTRAAL,21218,17163,80.88886794231313
2019-12,HUY,2465,2168,87.95131845841784
2020-02,JETTE,4599,4165,90.56316590563166
2019-11,EEKLO,455,419,92.08791208791209
2019-12,JEMEPPE-SUR-SAMBRE,3044,2737,89.91458607095927
2020-02,LA LOUVIERE-SUD,3516,3155,89.73265073947668
2019-11,HALLE,9943,8313,83.60655737704919
2019-12,JETTE,4411,4033,91.43051462253457
2020-02,LANDEN,2606,2231,85.61013046815043
2019-11,JEMEPPE-SUR-SAMBRE,2992,2467,82.45320855614973
2019-12,LA LOUVIERE-CENTRE,2128,2020,94.92481203007519
2020-02,MANAGE,610,556,91.14754098360656
2019-11,KNOKKE,568,548,96.47887323943662
2019-12,LIEGE-GUILLEMINS,8076,6812,84.34868746904408
2020-02,MECHELEN,12347,10542,85.3810642261278
2019-11,KORTRIJK,4669,4210,90.16920111372885
2019-12,LIER,5749,5414,94.17289963471907
2020-02,MOL,1349,1245,92.29058561897702
2019-11,LIBRAMONT,2353,1851,78.66553336166596
2019-12,LIERS,2095,1624,77.51789976133652
2020-02,OUDENAARDE,1701,1590,93.47442680776014
2019-11,LIEGE-GUILLEMINS,8170,6247,76.46266829865361
2019-12,LOKEREN,4059,3846,94.75240206947524
2020-02,PUURS,1143,1030,90.11373578302712
2019-11,LIERS,2075,1415,68.19277108433735
2019-12,LUTTRE,1840,1609,87.44565217391305
2020-02,SCHELLEBELLE,4108,3730,90.79844206426485
2019-11,LOKEREN,4112,3849,93.60408560311284
2019-12,NAMUR,6384,5611,87.89160401002506
2020-02,TAMINES,3296,2923,88.68325242718447
2019-11,MECHELEN,12318,10486,85.12745575580452
2019-12,NEERPELT,394,369,93.65482233502537
2020-02,TOURCOING,347,333,95.96541786743515
2019-11,MONS,4239,3551,83.76975701816465
2019-12,OOSTENDE,1580,1423,90.0632911392405
2020-02,TOURNAI,2250,1942,86.31111111111112
2019-11,NEERPELT,292,244,83.56164383561644
2019-12,QUIEVRAIN,443,370,83.52144469525959
2020-02,TURNHOUT,803,687,85.55417185554171
2019-11,OUDENAARDE,1673,1504,89.89838613269575
2019-12,SAINT-GHISLAIN,2130,1910,89.67136150234741
2020-02,VERVIERS-CENTRAL,2156,1991,92.3469387755102
2019-11,PUURS,1088,1021,93.84191176470588
2019-12,SCHELLEBELLE,4033,3766,93.37961815026036
2020-02,VIRTON,381,349,91.60104986876641
2019-11,RIVAGE,1490,981,65.83892617449665
2019-12,SINT-NIKLAAS,4313,4076,94.50498492928357
2020-02,WELKENRAEDT,1209,1065,88.08933002481389
2019-11,RONSE,481,460,95.63409563409564
2019-12,SINT-TRUIDEN,1100,974,88.54545454545455
2020-02,ZEEBRUGGE-DORP,318,300,94.33962264150944
2019-11,SPA-GERONSTERE,372,341,91.66666666666666
2019-12,TURNHOUT,772,644,83.41968911917098
2020-03,AALST,3455,3108,89.95658465991318
2019-11,TOURNAI,2226,1833,82.34501347708894
2019-12,VILVOORDE,7825,6907,88.26837060702876
2020-03,ANTWERPEN-BERCHEM,10004,9250,92.46301479408237
2019-11,VISE,318,218,68.55345911949685
2019-12,WAREMME,1408,1204,85.51136363636364
2020-03,ATH,2285,2021,88.44638949671773
2019-11,WALCOURT,466,432,92.7038626609442
2019-12,Y.ANTOING,1001,704,70.32967032967034
2020-03,BERTRIX,677,595,87.8877400295421
2019-11,WELKENRAEDT,1035,791,76.42512077294687
2020-01,AARSCHOT,3951,3680,93.14097696785623
2020-03,BILZEN,901,773,85.79356270810212
2019-11,Y.ANTOING,1128,844,74.822695035461
2020-01,BILZEN,1013,866,85.48864758144127
2020-03,BRAINE-L'ALLEUD,3574,3348,93.67655288192502
2019-11,ZEEBRUGGE-DORP,305,296,97.04918032786885
2020-01,BINCHE,520,454,87.3076923076923
2020-03,DEINZE,2480,2329,93.91129032258064
2019-12,AALST,3439,3036,88.28147717359698
2020-01,BRUGGE,4693,4395,93.65011719582357
2020-03,GERAARDSBERGEN,2292,2120,92.49563699825481
2019-12,ARLON,1188,1032,86.86868686868688
2020-01,BRUSSEL-CENTRAAL,25962,22893,88.17887681996764
2020-03,HALLE,8853,7884,89.05455777702474
2019-12,BRUSSEL-CENTRAAL,23907,20705,86.60643326222446
2020-01,BRUSSEL-LUXEMBURG,8792,7996,90.94631483166515
2020-03,HASSELT,3874,3443,88.87454827052143
2019-12,BRUSSEL-NATIONAAL-LUCHTHAVEN,6285,5673,90.26252983293556
2020-01,EEKLO,481,466,96.88149688149689
2020-03,HUY,2553,2341,91.69604386995691
2019-12,COUVIN,454,426,93.83259911894272
2020-01,ETTERBEEK,8736,8024,91.84981684981685
2020-03,JEMEPPE-SUR-SAMBRE,2953,2683,90.8567558415171
2019-12,DENDERLEEUW,5761,5170,89.74136434646762
2020-01,HASSELT,4421,3932,88.93915403754806
2020-03,LANDEN,2483,2159,86.95126862666129
2019-12,DINANT,1012,940,92.88537549407114
2020-01,HUY,2817,2614,92.79375221867234
2020-03,LICHTERVELDE,2687,2549,94.8641607740975
2019-12,EDINGEN,3498,3113,88.9937106918239
2020-01,JEMELLE,2004,1864,93.01397205588823
2020-03,LIERS,2177,1991,91.45613229214516
2019-12,ESSEN,1213,1049,86.47980214344601
2020-01,LANDEN,2908,2591,89.0990371389271
2020-03,MARLOIE,2112,1861,88.1155303030303
2019-12,JEMELLE,1849,1540,83.28826392644673
2020-01,LIBRAMONT,2549,2376,93.21302471557473
2020-03,NEERPELT,225,218,96.88888888888889
2019-12,KNOKKE,557,532,95.51166965888689
2020-01,LIEDEKERKE,5732,5168,90.16050244242847
2020-03,OUDENAARDE,1483,1420,95.75185434929197
2019-12,LA LOUVIERE-SUD,3675,3376,91.86394557823128
2020-01,LIER,6094,5795,95.09353462422054
2020-03,QUIEVRAIN,413,366,88.61985472154964
2019-12,LANDEN,2791,2430,87.06556789681117
2020-01,MOESKROEN,651,571,87.71121351766513
2020-03,RIVAGE,1458,1379,94.58161865569274
2019-12,LEUVEN,11048,9931,89.88957277335264
2020-01,MONCEAU-FORMATION,1,0,0.0
2020-03,SAINT-GHISLAIN,1980,1825,92.17171717171718
2019-12,LIBRAMONT,2403,2083,86.68331252600916
2020-01,NEERPELT,423,400,94.56264775413712
2020-03,SCHELLEBELLE,3918,3634,92.75140377743747
2019-12,LICHTERVELDE,2842,2655,93.42012667135819
2020-01,OOSTENDE,1630,1506,92.39263803680981
2020-03,SINT-NIKLAAS,4048,3866,95.50395256916995
2019-12,LIEDEKERKE,5038,4545,90.21437078205638
2020-01,PUURS,1201,1134,94.42131557035803
2020-03,TURNHOUT,721,630,87.37864077669903
2019-12,MANAGE,475,418,88.0
2020-01,TURNHOUT,843,739,87.66310794780546
2020-03,VILVOORDE,7444,6801,91.36217087587319
2019-12,MARLOIE,2156,1669,77.41187384044527
2020-01,WALCOURT,510,487,95.49019607843138
2020-03,WELKENRAEDT,1154,1058,91.68110918544194
2019-12,MONS,4218,3798,90.04267425320057
2020-01,WAREMME,1541,1355,87.92991563919533
2020-03,ZEEBRUGGE-STRAND,52,51,98.07692307692307
2019-12,OTTIGNIES,5425,4779,88.09216589861751
2020-01,WELKENRAEDT,1335,1223,91.61048689138576
2020-04,ANS,1702,1619,95.12338425381903
2019-12,OUDENAARDE,1629,1521,93.37016574585635
2020-01,ZEEBRUGGE-DORP,346,332,95.95375722543352
2020-04,BILZEN,525,465,88.57142857142857
2019-12,TOURNAI,2190,1908,87.12328767123287
2020-01,ZEEBRUGGE-STRAND,63,62,98.4126984126984
2020-04,BRUSSEL-CENTRAAL,11925,11491,96.36058700209644
2019-12,ZEEBRUGGE-STRAND,63,61,96.82539682539682
2020-02,AALST,3494,3073,87.95077275329136
2020-04,BRUSSEL-NOORD,11832,11384,96.21365787694388
2019-12,ZOTTEGEM,2592,2373,91.55092592592592
2020-02,AARSCHOT,3751,3379,90.08264462809917
2020-04,BRUSSEL-ZUID,12824,12315,96.03087960074859
2020-01,ANS,3512,3040,86.56036446469248
2020-02,ANS,3260,2711,83.15950920245399
2020-04,DENDERLEEUW,3759,3612,96.08938547486034
2020-01,ANTWERPEN-BERCHEM,12548,11402,90.86707044947401
2020-02,ANTWERPEN-BERCHEM,11529,10040,87.08474282244774
2020-04,DENDERMONDE,2571,2497,97.12174251264099
2020-01,ANTWERPEN-CENTRAAL,11162,10290,92.18777996774772
2020-02,ANTWERPEN-CENTRAAL,10286,9082,88.29476958973362
2020-04,ESSEN,496,479,96.57258064516128
2020-01,ATHUS,2018,1900,94.15262636273538
2020-02,ARLON,1159,992,85.59102674719585
2020-04,ETTERBEEK,3806,3678,96.63688912243825
2020-01,BLANKENBERGE,571,526,92.11908931698774
2020-02,ATHUS,1858,1729,93.05705059203444
2020-04,GENK,302,286,94.70198675496688
2020-01,BRAINE-L'ALLEUD,4248,3909,92.01977401129943
2020-02,BERTRIX,725,657,90.62068965517241
2020-04,GENT-SINT-PIETERS,7044,6781,96.2663259511641
2020-01,BRUSSEL-NOORD,25543,22684,88.80710957992405
2020-02,BLANKENBERGE,530,450,84.90566037735849
2020-04,GERAARDSBERGEN,1362,1302,95.59471365638767
2020-01,BURST,1827,1689,92.44663382594418
2020-02,BRUGGE,4267,3777,88.51652214670729
2020-04,KNOKKE,318,316,99.37106918238993
2020-01,CHARLEROI-SUD,6365,5762,90.52631578947368
2020-02,BRUSSEL-CENTRAAL,23849,20523,86.05392259633527
2020-04,LIBRAMONT,1710,1621,94.7953216374269
2020-01,COUVIN,482,457,94.81327800829875
2020-02,BRUSSEL-LUXEMBURG,8018,7216,89.99750561237217
2020-04,LICHTERVELDE,2033,1938,95.32710280373831
2020-01,DEINZE,3210,3053,95.10903426791278
2020-02,CHARLEROI-SUD,5865,5186,88.4228473998295
2020-04,LIER,2820,2716,96.31205673758865
2020-01,DENDERMONDE,3883,3608,92.91784702549575
2020-02,DE PANNE,454,384,84.58149779735683
2020-04,LIERS,916,860,93.88646288209607
2020-01,FLEMALLE-HAUTE,3406,3182,93.42337052260716
2020-02,DENDERLEEUW,6038,5387,89.21828420006625
2020-04,MOESKROEN,426,408,95.77464788732394
2020-01,GENK,628,543,86.46496815286623
2020-02,DIEST,3247,2910,89.62118878965198
2020-04,MONCEAU-FORMATION,2,0,0.0
2020-01,GENT-SINT-PIETERS,12364,11463,92.71271433193141
2020-02,EDINGEN,3665,3301,90.06821282401091
2020-04,OOSTENDE,1145,1112,97.117903930131
2020-01,GOUVY,363,352,96.96969696969697
2020-02,ERQUELINNES,448,334,74.55357142857143
2020-04,OTTIGNIES,2750,2644,96.14545454545454
2020-01,JEMEPPE-SUR-SAMBRE,3505,3121,89.04422253922966
2020-02,ESSEN,1210,1037,85.70247933884298
2020-04,POPERINGE,401,389,97.0074812967581
2020-01,JETTE,4726,4327,91.55734236140499
2020-02,ETTERBEEK,7896,7168,90.78014184397163
2020-04,PUURS,541,525,97.04251386321626
2020-01,KNOKKE,595,574,96.47058823529412
2020-02,GEMBLOUX,3836,3348,87.2784150156413
2020-04,SAINT-GHISLAIN,1321,1270,96.13928841786526
2020-01,LA LOUVIERE-CENTRE,2300,2199,95.6086956521739
2020-02,GENT-SINT-PIETERS,11542,10260,88.8927395598683
2020-04,SCHELLEBELLE,2886,2758,95.56479556479557
2020-01,LICHTERVELDE,3129,2992,95.62160434643656
2020-02,GERAARDSBERGEN,2481,2247,90.5683192261185
2020-04,TAMINES,1902,1813,95.32071503680336
2020-01,LOKEREN,4436,4247,95.73940486925157
2020-02,JEMELLE,1864,1654,88.73390557939913
2020-04,TURNHOUT,372,340,91.39784946236558
2020-01,LUTTRE,1999,1787,89.39469734867433
2020-02,KNOKKE,529,489,92.43856332703214
2020-04,VILVOORDE,4223,4029,95.40610940089984
2020-01,MECHELEN,13188,11634,88.21656050955414
2020-02,LA LOUVIERE-CENTRE,2164,2018,93.25323475046211
2020-04,VISE,141,113,80.1418439716312
2020-01,OTTIGNIES,5809,5322,91.61645722155276
2020-02,LIEDEKERKE,5255,4674,88.94386298763082
2020-04,WALCOURT,227,200,88.10572687224669
2020-01,POPERINGE,630,595,94.44444444444444
2020-02,LIER,5502,5108,92.83896764812796
2020-04,WELKENRAEDT,584,533,91.26712328767124
2020-01,QUIEVRAIN,476,415,87.18487394957984
2020-02,LIERS,2329,2122,91.11206526406183
2020-04,Y.ANTOING,77,66,85.71428571428571
2020-01,SINT-TRUIDEN,1142,1031,90.28021015761821
2020-02,MOESKROEN,604,501,82.94701986754967
2020-05,AALST,3455,3296,95.39797395079594
2020-01,TOURCOING,444,427,96.17117117117117
2020-02,NAMUR,6709,5848,87.16649277090475
2020-05,ATH,2375,2233,94.02105263157895
2020-01,TOURNAI,2396,2125,88.68948247078464
2020-02,OOSTENDE,1505,1294,85.98006644518273
2020-05,BILZEN,994,908,91.34808853118712
2020-01,VERVIERS-CENTRAL,2361,2212,93.68911478187208
2020-02,POPERINGE,578,527,91.17647058823529
2020-05,BRUSSEL-NATIONAAL-LUCHTHAVEN,5538,5331,96.26218851570965
2020-01,VILVOORDE,8947,8002,89.43780038001566
2020-02,QUIEVRAIN,410,346,84.39024390243902
2020-05,BRUSSEL-ZUID,22801,21628,94.85548879435113
2020-01,VIRTON,423,391,92.43498817966903
2020-02,RIVAGE,1566,1456,92.97573435504471
2020-05,CHARLEROI-SUD,5544,4928,88.88888888888889
2020-01,VISE,425,338,79.52941176470588
2020-02,SINT-NIKLAAS,4342,3982,91.70888991248273
2020-05,DENDERLEEUW,5658,5428,95.9349593495935
2020-02,BILZEN,997,820,82.24674022066199
2020-02,VILVOORDE,8412,7382,87.75558725630053
2020-05,DENDERMONDE,3571,3432,96.10753290394848
2020-02,BINCHE,404,342,84.65346534653465
2020-02,WAREMME,1383,1200,86.76789587852495
2020-05,DIEST,3235,3041,94.0030911901082
2020-02,BRAINE-LE-COMTE,4550,4152,91.25274725274726
2020-02,ZOTTEGEM,2650,2433,91.81132075471699
2020-05,DINANT,1305,1208,92.56704980842912
2020-02,BRUSSEL-NATIONAAL-LUCHTHAVEN,6134,5478,89.30551027062276
2020-03,ANS,2910,2489,85.53264604810997
2020-05,EEKLO,464,455,98.0603448275862
2020-02,BRUSSEL-ZUID,25706,21923,85.28359137944449
2020-03,BLANKENBERGE,508,471,92.71653543307087
2020-05,ERQUELINNES,425,364,85.6470588235294
2020-02,COUVIN,430,387,90.0
2020-03,BRUGGE,4232,4002,94.56521739130434
2020-05,ESSEN,1141,1064,93.25153374233128
2020-02,GLONS,883,768,86.9762174405436
2020-03,BRUSSEL-CENTRAAL,21167,19077,90.12613974583077
2020-05,GEMBLOUX,3622,3436,94.86471562672557
2020-02,HALLE,10537,9188,87.19749454303881
2020-03,BRUSSEL-NATIONAAL-LUCHTHAVEN,5298,4900,92.48773121932805
2020-05,GENT-SINT-PIETERS,12010,11497,95.7285595337219
2020-02,JEMEPPE-SUR-SAMBRE,3214,2798,87.05662725575607
2020-03,BRUSSEL-NOORD,20923,18948,90.56062706112891
2020-05,GERAARDSBERGEN,2475,2355,95.15151515151516
2020-02,KORTRIJK,4353,4000,91.89065012634966
2020-03,BRUSSEL-ZUID,22710,20445,90.02642007926023
2020-05,JETTE,4204,4009,95.3615604186489
2020-02,LEUVEN,11043,9683,87.68450602191433
2020-03,DENDERLEEUW,5660,5208,92.01413427561837
2020-05,LEUVEN,10072,9626,95.57188244638603
2020-02,LIBRAMONT,2341,2125,90.77317385732593
2020-03,DENDERMONDE,3314,3128,94.38744719372359
2020-05,LIBRAMONT,2334,2116,90.6598114824336
2020-02,LICHTERVELDE,3017,2723,90.25522041763341
2020-03,DIEST,2969,2725,91.78174469518356
2020-05,LIEDEKERKE,4877,4661,95.57104777527168
2020-02,LIEGE-GUILLEMINS,8440,7364,87.25118483412322
2020-03,EDINGEN,3231,2887,89.35314144227793
